id,primary_name,count_current_type,deposits_funders_current,funders_current_type
78,Elsevier BV,2896867,TRUE,0.31
286,Oxford University Press (OUP),2095892,TRUE,0.041
297,Springer Science and Business Media LLC,2091334,TRUE,0.25
311,Wiley,969947,TRUE,0.278
301,Informa UK Limited,860675,TRUE,0.191
263,Institute of Electrical and Electronics Engineers (IEEE),840856,TRUE,0.374
1968,MDPI AG,830679,TRUE,0.565
7566,ENCODE Data Coordination Center,467106,FALSE,0
1121,JSTOR,351948,FALSE,0
374,Walter de Gruyter GmbH,318146,TRUE,0.019
1965,Frontiers Media SA,299466,TRUE,0.339
1086,American Association for Cancer Research (AACR),276516,TRUE,0.019
179,SAGE Publications,241256,TRUE,0.265
276,Ovid Technologies (Wolters Kluwer Health),237272,TRUE,0.021
8761,Research Square Platform LLC,221703,TRUE,0.005
316,American Chemical Society (ACS),220799,TRUE,0.764
266,IOP Publishing,194671,TRUE,0.19
56,Cambridge University Press (CUP),177806,TRUE,0.049
3145,Copernicus GmbH,140285,TRUE,0.124
246,Cold Spring Harbor Laboratory,139325,TRUE,0.008
292,Royal Society of Chemistry (RSC),127182,TRUE,0.746
98,Hindawi Limited,119779,TRUE,0.489
9060,Egypts Presidential Specialized Council for Education and Scientific Research,113836,FALSE,0
320,Association for Computing Machinery (ACM),96881,TRUE,0.402
194,Georg Thieme Verlag KG,96354,TRUE,0.049
239,BMJ,93746,TRUE,0.23
2984,Bloomsbury Academic,89798,FALSE,0
242,CABI Publishing,89611,FALSE,0
317,AIP Publishing,88821,TRUE,0.357
140,Emerald,88103,TRUE,0.001
15934,Center for Open Science,79915,FALSE,0
1963,Organisation for Economic Co-Operation and Development (OECD),75454,FALSE,0
3821,Nomos Verlag,73008,TRUE,0
2273,CAIRN,66932,FALSE,0
189,SPIE-Intl Soc Optical Eng,66672,TRUE,0.012
2581,Medknow,62240,TRUE,0
2399,OpenEdition,61022,TRUE,0.004
16,American Physical Society (APS),59630,TRUE,0.898
530,FapUNIFESP (SciELO),58934,TRUE,0
340,Public Library of Science (PLoS),57744,TRUE,0.687
50,Brill,57550,TRUE,0.013
250,EDP Sciences,57029,TRUE,0.069
219,World Scientific Pub Co Pte Ltd,53874,TRUE,0.225
2258,Pensoft Publishers,50754,TRUE,0.026
378,Inderscience Publishers,46521,FALSE,0
147,Project MUSE,46192,TRUE,0.001
2432,IGI Global,45037,FALSE,0
285,Optica Publishing Group,44689,TRUE,0.514
137,Pleiades Publishing Ltd,42142,FALSE,0
4694,Sciencedomain International,40707,FALSE,0
1574,Atlantis Press SARL,39373,TRUE,0.043
7763,Worldwide Protein Data Bank,38386,FALSE,0
965,Bentham Science Publishers Ltd.,36724,TRUE,0.197
17914,Publishing House Helvetica (Publications),36009,FALSE,0
11875,Even3,35623,FALSE,0
15,American Psychological Association (APA),34593,TRUE,0.253
30764,South Florida Publishing LLC,34189,FALSE,0
4945,Hans Publishers,34048,FALSE,0
16089,Brill Deutschland GmbH,32038,TRUE,0.003
2918,Edward Elgar Publishing,31687,FALSE,0
9818,Atena Editora Edição de Livros Ltda,31658,FALSE,0
165,Bristol University Press,30369,TRUE,0.004
17262,Qeios Ltd,28289,FALSE,0
9829,"Authorea, Inc.",28011,FALSE,0
33,ASME International,27521,TRUE,0.145
278,Mary Ann Liebert Inc,27516,FALSE,0
28402,VDI Verlag GmbH,27391,FALSE,0
7437,IOS Press,27249,FALSE,0
5471,Transcript Verlag,27073,FALSE,0
233,American Society of Clinical Oncology (ASCO),26732,TRUE,0.748
1387,American Institute of Aeronautics and Astronautics (AIAA),26246,TRUE,0.104
1010,JMIR Publications Inc.,25592,TRUE,0
221,American Association for the Advancement of Science (AAAS),25477,TRUE,0.119
7834,United Nations Publications,24394,FALSE,0
4374,"eLife Sciences Publications, Ltd",24246,TRUE,0.214
10,American Medical Association (AMA),23003,FALSE,0
4443,PeerJ,22979,TRUE,0.232
13,American Geophysical Union (AGU),22916,TRUE,0.603
4492,"Cureus, Inc.",22829,FALSE,0
265,Institution of Engineering and Technology (IET),22679,TRUE,0.19
2751,"Scientific Research Publishing, Inc.",22367,FALSE,0
19099,"Research, Society and Development",22243,FALSE,0
8611,AME Publishing Company,21128,FALSE,0
5130,Mark Allen Group,20776,TRUE,0.001
18300,Ryerson University Library and Archives,20135,FALSE,0
30,American Society of Civil Engineers (ASCE),20031,FALSE,0
77,The Electrochemical Society,19977,TRUE,0.184
30861,Radiopaedia Australia Pty Ltd,19881,FALSE,0
17106,The Russian Academy of Sciences,19743,TRUE,0
960,Office of Scientific and Technical Information (OSTI),19531,TRUE,0.207
19,American Thoracic Society,19052,TRUE,0.066
235,American Society for Microbiology,19012,TRUE,0.78
200,University of Chicago Press,18273,TRUE,0.001
127,S. Karger AG,18178,FALSE,0
6055,Verlag C.H.Beck oHG,18132,FALSE,0
3774,IntechOpen,17913,FALSE,0
281,MIT Press,17670,TRUE,0.044
27842,"Chongqing VIP Information Co.,Ltd.",17392,FALSE,0
1604,American Educational Research Association (AERA),16877,TRUE,0.017
23359,Omniscient Pte Ltd,16776,FALSE,0
4802,Verlag Dr. Otto Schmidt,16751,FALSE,0
234,American Society of Hematology,16253,FALSE,0
2208,American Astronomical Society,15835,TRUE,0.577
4950,H1 Connect,15666,FALSE,0
408,University of California Press,15622,TRUE,0
4035,Diva Enterprises Private Limited,14841,FALSE,0
81,European Respiratory Society (ERS),14664,TRUE,0.078
175,The Royal Society,14399,TRUE,0.443
2321,American Institute of Mathematical Sciences (AIMS),14186,FALSE,0
73,Duke University Press,14045,FALSE,0
9476,International Journal for Research in Applied Science and Engineering Technology (IJRASET),14026,FALSE,0
861,Society of Petroleum Engineers (SPE),13952,FALSE,0
7832,NYU Press,13942,FALSE,0
257,Geological Society of America,13838,FALSE,0
1643,Association for Computational Linguistics (ACL),13827,FALSE,0
2393,University of Michigan Library,13697,FALSE,0
11818,Duke University Libraries,13412,FALSE,0
3433,Academy of Management,13139,FALSE,0
4854,Publications Office of the European Union,12707,TRUE,1
8703,IATED Academy,12489,FALSE,0
7570,Medip Academy,12358,FALSE,0
7770,Knowledge E DMCC,12246,FALSE,0
22980,Morressier,12237,FALSE,0
28750,CMV Verlag,12204,FALSE,0
7078,"ZappyLab, Inc.",12160,FALSE,0
7729,"Private Enterprise, Vladislav Ivanov",12058,FALSE,0
1696,University of Toronto Press Inc. (UTPress),11967,FALSE,0
416,Bioscientifica,11946,FALSE,0
5164,Yale University Press,11766,FALSE,0
9531,AkiNik Publications,11654,FALSE,0
2895,African Journals Online (AJOL),11622,FALSE,0
341,Proceedings of the National Academy of Sciences,11219,TRUE,0.717
17807,"Computers, Materials and Continua (Tech Science Press)",11102,FALSE,0
1670,Nepal Journals Online (JOL),10991,FALSE,0
32412,Darcy & Roy Press Co. Ltd.,10819,FALSE,0
21849,World Wide Journals,10803,FALSE,0
1167,American Diabetes Association,10687,TRUE,0.069
4913,Magnolia Press,10623,FALSE,0
3171,INSTICC,10581,FALSE,0
14667,Universitas Pahlawan Tuanku Tambusai,10412,FALSE,0
417,American Academy of Pediatrics (AAP),10355,FALSE,0
2587,European Alliance for Innovation n.o.,10343,TRUE,0.003
11853,Universitas Mataram,10313,FALSE,0
2457,"Trans Tech Publications, Ltd.",10213,FALSE,0
30674,Wissenschaftliche Verlagsgesellschaft mbH,10206,TRUE,0
124,Japan Society of Mechanical Engineers,10175,FALSE,0
80,The Endocrine Society,10069,TRUE,0.237
11780,ASOS Yayinevi,10030,FALSE,0
2060,Baishideng Publishing Group Inc.,9988,FALSE,0
4194,Consortium Erudit,9760,FALSE,0
170,Royal College of Psychiatrists,9729,TRUE,0.04
30896,Universidad Tecnica de Manabi,9569,FALSE,0
1627,Allerton Press,9481,FALSE,0
2099,Shanghai Institute of Optics and Fine Mechanics,9465,FALSE,0
11,American Economic Association,9396,FALSE,0
10869,Francis Academic Press Ltd.,9382,FALSE,0
17149,Edizioni Minerva Medica,9359,FALSE,0
3964,Centre for Evaluation in Education and Science (CEON/CEES),9270,TRUE,0.109
24862,Editora Cientifica Digital,9207,FALSE,0
7284,ECO-Vector LLC,9142,FALSE,0
32237,National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (Publications),9141,TRUE,0.001
4359,Columbia University Press,9069,FALSE,0
4873,Universidade de São Paulo. Agência de Bibliotecas e Coleções Digitais,9051,FALSE,0
2560,F1000 Research Ltd,9018,TRUE,0.649
22072,SASPR Edu International Pvt. Ltd,8898,FALSE,0
2811,Galenos Yayinevi,8887,FALSE,0
1757,John Benjamins Publishing Company,8861,TRUE,0.014
1931,Edinburgh University Press,8834,FALSE,0
7597,Brepols Publishers NV,8795,TRUE,0.001
9382,Association for the Advancement of Artificial Intelligence (AAAI),8776,FALSE,0
4858,Institute of Advanced Engineering and Science,8752,FALSE,0
19162,Comprehensive Publications,8640,FALSE,0
613,Begell House,8510,FALSE,0
1096,IUCN,8462,FALSE,0
11982,Publishing House Baltija Publishing,8415,FALSE,0
4911,Science Publishing Group,8406,FALSE,0
4230,Manchester University Press,8363,FALSE,0
28043,Editora Dialetica,8353,FALSE,0
3948,GN1 Sistemas e Publicacoes Ltd.,8317,FALSE,0
2249,Spandidos Publications,8304,FALSE,0
26763,Everant Journals,8207,FALSE,0
3407,ScopeMed,8190,FALSE,0
24,American Physiological Society,8110,TRUE,0.653
20809,Rutgers University Press,7992,FALSE,0
37468,Polish Academy of Sciences Chancellery,7950,FALSE,0
27154,Reserve Bank of Australia,7911,FALSE,0
9467,Universidad Nacional Autonoma de Mexico,7875,FALSE,0
7024,"Euroasian Scientific and Industrial Chamber, Ltd.",7868,FALSE,0
2914,Jaypee Brothers Medical Publishing,7864,TRUE,0
2389,EAGE Publications bv,7807,FALSE,0
1078,National Library of Serbia,7789,TRUE,0.111
12033,GSC Online Press,7725,FALSE,0
231,Acoustical Society of America (ASA),7631,TRUE,0.21
3287,The Pennsylvania State University Press,7622,TRUE,0
9588,Sissa Medialab Srl,7524,FALSE,0
23521,Erich Schmidt Verlag GmbH & Co. KG,7493,FALSE,0
3979,"EMH Swiss Medical Publishers, Ltd.",7480,FALSE,0
1861,Bangladesh Academy of Sciences,7367,TRUE,0
31137,Lahore Medical and Dental College,7347,FALSE,0
10124,Universitas Negeri Padang,7321,FALSE,0
10499,"Publicidad Permanyer, SLU",7242,TRUE,0
1697,Carl Hanser Verlag,7236,FALSE,0
10462,Universitas Udayana,7225,FALSE,0
3061,Termedia Sp. z.o.o.,7194,FALSE,0
10894,Scientific Scholar,7120,TRUE,0.002
30611,Wurttembergische Landesbibliothek,6994,FALSE,0
29645,Ukrainian Assembly of Doctors of Science in Public Administration,6941,FALSE,0
351,Society for Industrial & Applied Mathematics (SIAM),6940,TRUE,0.567
2516,SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),6910,FALSE,0
5716,Institute of Research and Community Services Diponegoro University (LPPM UNDIP),6901,TRUE,0.093
9296,IP Innovative Publication Pvt Ltd,6899,TRUE,0.003
358,Intellect,6875,TRUE,0.079
29705,California Digital Library (CDL),6845,FALSE,0
14,American Mathematical Society (AMS),6841,TRUE,0.262
8420,Universitas Airlangga,6834,FALSE,0
9984,Universitas Pendidikan Ganesha,6766,FALSE,0
329,International Union of Crystallography (IUCr),6744,TRUE,0.384
6743,Media Sphere Publishing Group,6744,FALSE,0
3689,Index Copernicus,6648,FALSE,0
2796,SAE International,6569,FALSE,0
4027,Human Resources Management Academic Research Society (HRMARS),6517,FALSE,0
10545,Drohobych Ivan Franko State Pedagogical University,6485,FALSE,0
4169,Franco Angeli,6483,FALSE,0
9405,Publishing House Zaslavsky,6479,FALSE,0
109,Institute for Operations Research and the Management Sciences (INFORMS),6465,FALSE,0
3884,Philosophy Documentation Center,6455,TRUE,0.001
27,Association for Research in Vision and Ophthalmology (ARVO),6433,FALSE,0
67,CSIRO Publishing,6424,TRUE,0.111
27169,European Scientific Platform (Publications),6415,FALSE,0
7172,"Auricle Technologies, Pvt., Ltd.",6403,FALSE,0
18870,PANORAMA Publishing House,6388,FALSE,0
945,IWA Publishing,6308,TRUE,0.418
3169,Universidad Complutense de Madrid (UCM),6249,FALSE,0
2580,AOSIS,6239,FALSE,0
2487,The American Association of Immunologists,6180,TRUE,0.195
2030,"Peter Lang, International Academic Publishers",6171,TRUE,0
155,Canadian Science Publishing,6143,TRUE,0.044
23803,Asociacion Latinoamericana para el Avance de la Ciencia,6127,FALSE,0
12,American Meteorological Society,6040,TRUE,0.443
345,Microbiology Society,6032,TRUE,0.431
793,Springer Publishing Company,5949,FALSE,0
3742,Sociedade Brasileira de Computacao - SB,5912,TRUE,0.004
8674,Universitas Muhammadiyah Sidoarjo,5901,TRUE,0.001
425,Akademiai Kiado Zrt.,5900,TRUE,0.138
28583,"Vietnam Medical Journal, Vietnam Medical Association",5900,FALSE,0
3111,AVES YAYINCILIK A.Ş.,5878,FALSE,0
23146,Instituto Chico Mendes de Conservacao da Biodiversidade - ICBBio,5776,FALSE,0
19460,Haufe-Lexware GmbH and Co. KG,5761,FALSE,0
1665,Scientific Societies,5710,TRUE,0.625
237,The Company of Biologists,5683,TRUE,0.65
3180,Amsterdam University Press,5666,TRUE,0.001
5093,Uniwersytet Mikolaja Kopernika/Nicolaus Copernicus University,5661,FALSE,0
34829,Instituto Multiprofissional de Ensino,5655,FALSE,0
9237,Brawijaya University,5643,FALSE,0
7088,Tomsk State University,5592,FALSE,0
11858,Universitas Islam Bandung (Unisba),5533,FALSE,0
32523,EWA Publishing,5523,FALSE,0
5117,Universidade de Estado do Rio de Janeiro,5506,FALSE,0
9411,Universitas Gadjah Mada,5421,FALSE,0
7604,Scandinavian University Press / Universitetsforlaget AS,5385,TRUE,0.01
8913,International Journal Of Advanced Research,5372,FALSE,0
2098,MyJove Corporation,5358,FALSE,0
9346,Ioffe Institute Russian Academy of Sciences,5333,FALSE,0
7618,International Information and Engineering Technology Association,5326,TRUE,0.195
20123,Maad Rayan Publishing Company,5321,FALSE,0
5966,Kare Publishing,5318,FALSE,0
3673,University of Illinois Press,5315,FALSE,0
33225,Boya Century Publishing,5311,FALSE,0
12323,World Trade Organization,5292,FALSE,0
30507,A and V Publications,5259,FALSE,0
8620,"Center for Journal Management and Publication, Lambung Mangkurat University",5253,FALSE,0
30725,"Angle Publishing Co., Ltd.",5228,FALSE,0
2165,Liverpool University Press,5202,FALSE,0
17,American Scientific Publishers,5191,FALSE,0
4211,University of Warsaw,5184,TRUE,0.004
3528,Koninklijke Boom uitgevers,5143,FALSE,0
23730,The USA Journals,5096,FALSE,0
22708,Institute of Medico-legal Publications Private Limited,5094,FALSE,0
101,Hogrefe Publishing Group,5060,FALSE,0
5959,Universitas Negeri Semarang,5041,FALSE,0
28397,Revista Multidisciplinar em Saude,5021,FALSE,0
4281,"International Institute for Science, Technology and Education",5011,FALSE,0
735,Thomas Telford Ltd.,4949,FALSE,0
25968,Naksh Solutions,4945,FALSE,0
2473,Sri Lanka Journals Online,4931,FALSE,0
1057,Future Medicine Ltd,4920,TRUE,0.432
42,British Editorial Society of Bone & Joint Surgery,4893,FALSE,0
4601,JCDR Research and Publications,4875,FALSE,0
5808,"Aurora Group, s.r.o",4872,FALSE,0
100,Human Kinetics,4855,FALSE,0
3104,"Editora Edgard Blucher, Ltda.",4855,FALSE,0
5106,Infra-M Academic Publishing House,4839,FALSE,0
