id,primary_name,count_current_type,deposits_funders_current,funders_current_type
78,Elsevier BV,2618260,TRUE,0.4997803885022878
297,Springer Science and Business Media LLC,1334387,TRUE,0.4342818088005953
311,Wiley,724313,TRUE,0.4006127185346666
1968,MDPI AG,593055,TRUE,0.666973552200049
301,Informa UK Limited,379888,TRUE,0.3841474329275997
263,Institute of Electrical and Electronics Engineers (IEEE),273720,TRUE,0.7113364021627941
286,Oxford University Press (OUP),266224,TRUE,0.32773904681771743
276,Ovid Technologies (Wolters Kluwer Health),257088,TRUE,0.03691343042071197
179,SAGE Publications,227499,TRUE,0.2978562543132058
316,American Chemical Society (ACS),200035,TRUE,0.8712075386807309
1965,Frontiers Media SA,194859,TRUE,0.1429135939320226
9060,Egyptian Knowledge Bank,124824,FALSE,0
266,IOP Publishing,112336,TRUE,0.3538135593220339
292,Royal Society of Chemistry (RSC),110181,TRUE,0.7623002151006072
374,Walter de Gruyter GmbH,87110,TRUE,0.0789346802892894
56,Cambridge University Press (CUP),65695,TRUE,0.09443641068574472
30764,Brazilian Journals,65405,FALSE,0
4945,Hans Publishers,61923,FALSE,0
2273,CAIRN.INFO,61577,FALSE,0
16,American Physical Society (APS),58096,TRUE,0.8658771688240154
140,Emerald,57309,TRUE,0.0759392067563559
340,Public Library of Science (PLoS),55988,TRUE,0.6246695720511538
194,Georg Thieme Verlag KG,55780,TRUE,0.0627465041233417
250,EDP Sciences,50315,TRUE,0.1326840902315413
17914,Publishing House Helvetica (Publications),49668,FALSE,0
317,AIP Publishing,46974,TRUE,0.7673180908587729
239,BMJ,45441,TRUE,0.4265531128276226
23359,Omniscient Pte Ltd,44147,FALSE,0
530,FapUNIFESP (SciELO),41991,TRUE,0.1528422757257508
1086,American Association for Cancer Research (AACR),39417,TRUE,0.08369485247482052
137,Pleiades Publishing Ltd,38948,FALSE,0
19162,Comprehensive Publications,37844,FALSE,0
4694,Sciencedomain International,35293,FALSE,0
147,Project MUSE,34928,FALSE,0
378,Inderscience Publishers,33935,FALSE,0
29645,Ukrainian Assembly of Doctors of Science in Public Administration,32324,FALSE,0
2399,OpenEdition,31529,TRUE,0.001395540613403533
219,World Scientific Pub Co Pte Ltd,26866,TRUE,0.4489689570460805
23064,International Journal for Multidisciplinary Research (IJFMR),24841,FALSE,0
14667,Universitas Pahlawan Tuanku Tambusai,24420,FALSE,0
32523,EWA Publishing,24411,FALSE,0
27665,RSIS International,23566,FALSE,0
233,American Society of Clinical Oncology (ASCO),23044,TRUE,0.6124370768963722
965,Bentham Science Publishers Ltd.,22922,TRUE,0.1762498909344734
285,Optica Publishing Group,22908,TRUE,0.821459752051685
33635,Edtech Publishers (OPC) Private Limited,21529,FALSE,0
234,American Society of Hematology,20801,FALSE,0
13,American Geophysical Union (AGU),20766,TRUE,0.6330540306269864
32412,Darcy & Roy Press Co. Ltd.,20706,FALSE,0
15,American Psychological Association (APA),20471,TRUE,0.4010551511894876
2751,"Scientific Research Publishing, Inc.",19634,FALSE,0
10,American Medical Association (AMA),19353,FALSE,0
12033,GSC Online Press,18438,FALSE,0
320,Association for Computing Machinery (ACM),18122,TRUE,0.4687672442335283
265,Institution of Engineering and Technology (IET),17554,TRUE,0.2091830921727242
221,American Association for the Advancement of Science (AAAS),17532,TRUE,0.2931211498973306
30593,Science Research Society,17372,FALSE,0
77,The Electrochemical Society,16663,TRUE,0.1368901158254816
11853,Universitas Mataram,16154,FALSE,0
8611,AME Publishing Company,16030,FALSE,0
235,American Society for Microbiology,16002,TRUE,0.7022247219097613
39909,Asosiasi Riset Ilmu Manajemen dan Bisnis Indonesia,15827,FALSE,0
2208,American Astronomical Society,15660,TRUE,0.6768199233716475
28402,VDI Verlag GmbH,15090,FALSE,0
3145,Copernicus GmbH,14710,TRUE,0.5679809653297077
2895,African Journals Online (AJOL),14432,FALSE,0
9531,AkiNik Publications,14131,FALSE,0
1010,JMIR Publications Inc.,13892,FALSE,0
1670,Nepal Journals Online (JOL),13835,FALSE,0
2581,Medknow,13831,FALSE,0
34520,Politeknik Pratama Purwokerto,13831,FALSE,0
127,S. Karger AG,13556,FALSE,0
50446,Revista ft Ltda,13540,FALSE,0
31492,Green Publication,12982,FALSE,0
9382,Association for the Advancement of Artificial Intelligence (AAAI),12904,FALSE,0
200,University of Chicago Press,12843,FALSE,0
9476,International Journal for Research in Applied Science and Engineering Technology (IJRASET),12631,FALSE,0
5130,Mark Allen Group,12015,FALSE,0
49724,Singapore Juzhi Journal Publishing PTE. Ltd.,11880,FALSE,0
3433,Academy of Management,11867,FALSE,0
3821,Nomos Verlag,11819,TRUE,0
30,American Society of Civil Engineers (ASCE),11574,FALSE,0
2321,American Institute of Mathematical Sciences (AIMS),11528,FALSE,0
10894,Scientific Scholar,11422,TRUE,0.05559446681842059
26763,Everant Journals,11143,FALSE,0
34671,Seven Events,10940,FALSE,0
22072,SASPR Edu International Pvt. Ltd,10895,FALSE,0
2060,Baishideng Publishing Group Inc.,10798,FALSE,0
22926,The publishing house - SCIENTIFIC LIBRARY,10477,FALSE,0
30611,Wurttembergische Landesbibliothek,10467,FALSE,0
8810,International Journal of Science and Research,10178,FALSE,0
29424,"Revista Ibero-Americana de Humanidades, Ciencias e Educacao",10168,FALSE,0
7770,Knowledge E DMCC,10069,FALSE,0
32237,National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (Publications),9972,TRUE,0.00130365022061773
7570,Medip Academy,9954,FALSE,0
341,Proceedings of the National Academy of Sciences,9930,TRUE,0.7800604229607251
416,Bioscientifica,9904,TRUE,0.02968497576736672
24,American Physiological Society,9567,TRUE,0.483746210933417
23730,The USA Journals,9517,FALSE,0
4802,Verlag Dr. Otto Schmidt,9509,FALSE,0
2560,F1000 Research Ltd,9480,TRUE,0.6294303797468354
36514,IJ Research Organization,9414,FALSE,0
25102,Yayasan Dharma Indonesia Tercinta (Dinasti),9344,FALSE,0
4687,Akademizdatcenter Nauka,9288,FALSE,0
23876,International Journal of Innovative Science and Research Technology,9189,FALSE,0
2026,China Science Publishing & Media Ltd.,9105,FALSE,0
23803,Asociacion Latinoamericana para el Avance de la Ciencia,9078,FALSE,0
17807,Tech Science Press,9046,TRUE,0.003758567322573513
4858,Institute of Advanced Engineering and Science,8975,FALSE,0
80,The Endocrine Society,8829,TRUE,0.2225620115528372
11138,Tsinghua University Press,8755,TRUE,0.05676756139348943
2258,Pensoft Publishers,8743,TRUE,0.1448015555301384
17106,The Russian Academy of Sciences,8700,FALSE,0
4911,Science Publishing Group,8580,FALSE,0
40198,Art and Design Press,8562,FALSE,0
2914,Jaypee Brothers Medical Publishing,8290,FALSE,0
48892,Asosiasi Seni Desain dan Komunikasi Visual Indonesia,8241,FALSE,0
27204,Institut Agama Islam Nasional Laa Roiba Bogor,8160,FALSE,0
28583,"Vietnam Medical Journal, Vietnam Medical Association",7983,FALSE,0
4913,Magnolia Press,7975,FALSE,0
34006,Genesis Global Publication,7893,FALSE,0
124,Japan Society of Mechanical Engineers,7846,FALSE,0
2099,Shanghai Institute of Optics and Fine Mechanics,7804,TRUE,0.006150691952844695
170,Royal College of Psychiatrists,7746,TRUE,0.02272140459592048
2811,Galenos Yayinevi,7675,TRUE,0.006514657980456026
33,ASME International,7656,TRUE,0.3766980146290491
34985,PT Formosa Cendekia Global,7578,FALSE,0
3964,Centre for Evaluation in Education and Science (CEON/CEES),7540,TRUE,0.1762599469496021
18617,XMLink,7513,TRUE,0.4059629974710502
1627,Allerton Press,7305,FALSE,0
1861,Bangladesh Academy of Sciences,7197,FALSE,0
18588,Viser Technology Pte Ltd,7177,FALSE,0
50238,INTERECONOM Publishing,7164,FALSE,0
17954,DKS Center,7125,FALSE,0
21849,World Wide Journals,7021,FALSE,0
36117,International Research Journal of Modernization in Engineering Technology and Science,6989,FALSE,0
11232,"Bio-Byword Scientific Publishing, Pty. Ltd.",6884,FALSE,0
5093,Uniwersytet Mikolaja Kopernika/Nicolaus Copernicus University,6876,FALSE,0
175,The Royal Society,6791,TRUE,0.7629215137682226
10063,"Clausius Scientific Press, Inc.",6779,FALSE,0
10499,"Publicidad Permanyer, SLU",6732,FALSE,0
9984,Universitas Pendidikan Ganesha,6724,FALSE,0
2098,MyJove Corporation,6657,FALSE,0
10239,Uzhhorod National University,6604,FALSE,0
11858,Universitas Islam Bandung (Unisba),6576,FALSE,0
4027,Human Resources Management Academic Research Society (HRMARS),6515,FALSE,0
9467,Universidad Nacional Autonoma de Mexico,6512,TRUE,3.071253071253071e-4
2549,PAGEPress Publications,6457,TRUE,3.097413659594239e-4
1078,National Library of Serbia,6430,TRUE,0.1004665629860031
4443,PeerJ,6407,TRUE,0.7031371936943968
