id,primary_name,count_current_type,deposits_funders_current,funders_current_type
78,Elsevier BV,2074339,TRUE,0.41
297,Springer Science and Business Media LLC,1572424,TRUE,0.236
311,Wiley,822875,TRUE,0.271
301,Informa UK Limited,719361,TRUE,0.155
263,Institute of Electrical and Electronics Engineers (IEEE),585767,TRUE,0.359
1968,MDPI AG,481825,TRUE,0.423
374,Walter de Gruyter GmbH,279056,TRUE,0.009
286,Oxford University Press (OUP),274543,TRUE,0.251
1121,JSTOR,250392,TRUE,0
266,IOP Publishing,216278,TRUE,0.141
179,SAGE Publications,190224,TRUE,0.254
276,Ovid Technologies (Wolters Kluwer Health),176329,TRUE,0.033
316,American Chemical Society (ACS),172853,TRUE,0.705
1965,Frontiers Media SA,160022,TRUE,0.386
8761,Research Square Platform LLC,156463,TRUE,0.001
56,Cambridge University Press (CUP),136315,TRUE,0.026
246,Cold Spring Harbor Laboratory,113512,TRUE,0.009
3145,Copernicus GmbH,109217,TRUE,0.105
17262,Qeios Ltd,104761,FALSE,0
292,Royal Society of Chemistry (RSC),99016,TRUE,0.764
194,Georg Thieme Verlag KG,79173,TRUE,0.05
98,Hindawi Limited,75319,TRUE,0.573
250,EDP Sciences,69919,TRUE,0.038
9060,Egypts Presidential Specialized Council for Education and Scientific Research,69159,FALSE,0
140,Emerald,69095,TRUE,0.001
320,Association for Computing Machinery (ACM),68176,TRUE,0.375
239,BMJ,67853,TRUE,0.237
1963,Organisation for Economic Co-Operation and Development  (OECD),62074,FALSE,0
15934,Center for Open Science,61181,FALSE,0
317,AIP Publishing,54114,TRUE,0.436
2984,Bloomsbury Academic,49517,FALSE,0
16,American Physical Society (APS),48362,TRUE,0.895
7566,ENCODE Data Coordination Center,47981,FALSE,0
50,Brill,45739,TRUE,0.003
340,Public Library of Science (PLoS),45007,TRUE,0.639
530,FapUNIFESP (SciELO),44448,TRUE,0.001
3821,Nomos Verlag,43598,TRUE,0
2581,Medknow,43375,TRUE,0
2273,CAIRN,42621,FALSE,0
2399,OpenEdition,42426,TRUE,0.004
219,World Scientific Pub Co Pte Ltd,40916,TRUE,0.203
2432,IGI Global,39046,FALSE,0
189,SPIE-Intl Soc Optical Eng,38914,TRUE,0.028
2258,Pensoft Publishers,37552,TRUE,0.026
378,Inderscience Publishers,36822,FALSE,0
147,Project Muse,35319,FALSE,0
137,Pleiades Publishing Ltd,34006,TRUE,0
285,Optica Publishing Group,33904,TRUE,0.527
1574,Atlantis Press SARL,33054,FALSE,0
7763,Worldwide Protein Data Bank,28759,FALSE,0
9818,Atena Editora,28699,FALSE,0
965,Bentham Science Publishers Ltd.,27473,TRUE,0.211
17106,The Russian Academy of Sciences,27336,TRUE,0
15,American Psychological Association (APA),26429,TRUE,0.257
4694,Sciencedomain International,25743,FALSE,0
33,ASME International,24631,TRUE,0.136
278,Mary Ann Liebert Inc,23092,TRUE,0.001
1086,American Association for Cancer Research (AACR),22764,TRUE,0.197
1387,American Institute of Aeronautics and Astronautics (AIAA),21608,TRUE,0.099
221,American Association for the Advancement of Science (AAAS),20840,TRUE,0.287
5471,Transcript Verlag,20718,FALSE,0
1010,JMIR Publications Inc.,20284,FALSE,0
4950,Faculty Opinions Ltd,19955,FALSE,0
2918,Edward Elgar Publishing,19887,FALSE,0
8611,AME Publishing Company,19843,TRUE,0.001
7834,United Nations Publications,19679,FALSE,0
1096,IUCN,19367,FALSE,0
7437,IOS Press,18977,TRUE,0.001
233,American Society of Clinical Oncology (ASCO),18787,TRUE,0.753
4443,PeerJ,18787,TRUE,0.229
13,American Geophysical Union (AGU),18733,TRUE,0.627
265,Institution of Engineering and Technology (IET),18505,TRUE,0.229
19099,"Research, Society and Development",18410,FALSE,0
28402,VDI Verlag GmbH,18080,FALSE,0
5164,Yale University Press,17961,FALSE,0
10,American Medical Association (AMA),17776,FALSE,0
11875,Even3,17731,FALSE,0
2751,"Scientific Research Publishing, Inc.",17387,FALSE,0
9829,"Authorea, Inc.",17250,FALSE,0
30,American Society of Civil Engineers (ASCE),16761,FALSE,0
4492,"Cureus, Inc.",16615,FALSE,0
77,The Electrochemical Society,16132,TRUE,0.189
127,S. Karger AG,16068,FALSE,0
16089,Brill Deutschland GmbH,15403,TRUE,0.001
4945,Hans Publishers,15269,FALSE,0
5130,Mark Allen Group,15179,TRUE,0.001
30861,Radiopaedia Australia Pty Ltd,15036,FALSE,0
18300,Ryerson University Library and Archives,14785,FALSE,0
3774,IntechOpen,14692,FALSE,0
19,American Thoracic Society,14533,TRUE,0.011
235,American Society for Microbiology,14477,TRUE,0.731
6055,Verlag C.H.Beck oHG,14301,FALSE,0
4035,Diva Enterprises Private Limited,13812,FALSE,0
234,American Society of Hematology,13263,FALSE,0
2393,University of Michigan Library,13136,FALSE,0
4374,"eLife Sciences Publications, Ltd",12923,TRUE,0.331
281,MIT Press - Journals,12701,TRUE,0.034
408,University of California Press,12564,FALSE,0
200,University of Chicago Press,12542,TRUE,0.004
4802,Verlag Dr. Otto Schmidt,12242,FALSE,0
961,Cornell Laboratory of Ornithology,12055,FALSE,0
2208,American Astronomical Society,11907,TRUE,0.505
257,Geological Society of America,11849,FALSE,0
7570,Medip Academy,11845,FALSE,0
30764,South Florida Publishing LLC,11383,FALSE,0
20809,Rutgers University Press,11358,FALSE,0
960,Office of Scientific and Technical Information (OSTI),11311,TRUE,0.061
5267,"Vandenhoeck & Ruprecht GmbH & Co, KG",11204,FALSE,0
73,Duke University Press,10911,TRUE,0.002
861,Society of Petroleum Engineers (SPE),10656,FALSE,0
81,European Respiratory Society (ERS),10649,TRUE,0.107
22708,Institute of Medico-legal Publications Private Limited,10414,FALSE,0
9531,AkiNik Publications,10340,FALSE,0
2457,"Trans Tech Publications, Ltd.",10072,FALSE,0
22980,Morressier,9908,FALSE,0
20063,Brazilian Journal of Development,9783,FALSE,0
4230,Manchester University Press,9739,FALSE,0
1696,University of Toronto Press Inc. (UTPress),9636,FALSE,0
2249,Spandidos Publications,9496,TRUE,0.001
