id,primary_name,count_current_type,deposits_funders_current,funders_current_type
78,Elsevier BV,3450018,TRUE,0.301
297,Springer Science and Business Media LLC,2360072,TRUE,0.256
286,Oxford University Press (OUP),2198717,TRUE,0.043
311,Wiley,1066954,TRUE,0.3
263,Institute of Electrical and Electronics Engineers (IEEE),1012162,TRUE,0.348
301,Informa UK Limited,873701,TRUE,0.187
1968,MDPI AG,811213,TRUE,0.598
374,Walter de Gruyter GmbH,391698,TRUE,0.023
1086,American Association for Cancer Research (AACR),362214,TRUE,0.011
1121,JSTOR,358049,FALSE,0
276,Ovid Technologies (Wolters Kluwer Health),263904,TRUE,0.028
179,SAGE Publications,259686,TRUE,0.273
316,American Chemical Society (ACS),246039,TRUE,0.807
1965,Frontiers Media SA,233315,TRUE,0.181
292,Royal Society of Chemistry (RSC),213073,TRUE,0.453
56,Cambridge University Press (CUP),159503,TRUE,0.047
3145,Copernicus GmbH,158704,TRUE,0.112
246,Cold Spring Harbor Laboratory,155968,TRUE,0.09
266,IOP Publishing,142118,TRUE,0.294
9060,Egyptian Knowledge Bank,136317,TRUE,0
10523,Schwabe Verlagsgruppe AG,113321,TRUE,0.001
317,AIP Publishing,112497,TRUE,0.35
320,Association for Computing Machinery (ACM),110198,TRUE,0.404
3821,Nomos Verlag,106794,TRUE,0
194,Georg Thieme Verlag KG,91249,TRUE,0.046
140,Emerald,90989,TRUE,0.01
5303,Electronic Enlightenment Project,90580,FALSE,0
2273,CAIRN.INFO,83406,FALSE,0
189,SPIE-Intl Soc Optical Eng,82121,TRUE,0.01
239,BMJ,80531,TRUE,0.265
2984,Bloomsbury Academic,77425,FALSE,0
30764,Brazilian Journals,72302,FALSE,0
15934,Center for Open Science,70321,FALSE,0
8761,Research Square Platform LLC,69506,FALSE,0
250,EDP Sciences,66382,TRUE,0.097
4945,Hans Publishers,63566,FALSE,0
16,American Physical Society (APS),62089,TRUE,0.895
340,Public Library of Science (PLoS),61732,TRUE,0.644
17262,Qeios Ltd,61408,FALSE,0
2399,OpenEdition,59672,TRUE,0.002
2258,Pensoft Publishers,58613,TRUE,0.021
4374,"eLife Sciences Publications, Ltd",55911,TRUE,0.118
17914,Publishing House Helvetica (Publications),54564,FALSE,0
54080,The Conversation,54499,FALSE,0
530,FapUNIFESP (SciELO),53584,TRUE,0.056
11875,Even3,52480,FALSE,0
219,World Scientific Pub Co Pte Ltd,52248,TRUE,0.264
4694,Sciencedomain International,46346,FALSE,0
137,Pleiades Publishing Ltd,46237,FALSE,0
23359,Omniscient Pte Ltd,45870,FALSE,0
2432,IGI Global,45796,FALSE,0
147,Project MUSE,45449,TRUE,0
285,Optica Publishing Group,44945,TRUE,0.501
2918,Edward Elgar Publishing,43420,FALSE,0
378,Inderscience Publishers,40914,FALSE,0
2581,Medknow,40472,TRUE,0
7763,Worldwide Protein Data Bank,36947,FALSE,0
233,American Society of Clinical Oncology (ASCO),34552,TRUE,0.566
1574,Atlantis Press SARL,34391,TRUE,0.008
165,Bristol University Press,34269,TRUE,0.01
965,Bentham Science Publishers Ltd.,34213,TRUE,0.163
15,American Psychological Association (APA),32365,TRUE,0.288
19162,Comprehensive Publications,29234,FALSE,0
1010,JMIR Publications Inc.,28519,FALSE,0
32412,Darcy & Roy Press Co. Ltd.,27503,FALSE,0
32523,EWA Publishing,27227,FALSE,0
175,The Royal Society,27166,TRUE,0.219
29645,Ukrainian Assembly of Doctors of Science in Public Administration,26065,FALSE,0
5471,Transcript Verlag,25879,FALSE,0
7834,United Nations Publications,24221,FALSE,0
19,American Thoracic Society,23356,TRUE,0.074
23064,International Journal for Multidisciplinary Research (IJFMR),23161,FALSE,0
265,Institution of Engineering and Technology (IET),22902,TRUE,0.191
2751,"Scientific Research Publishing, Inc.",22668,FALSE,0
10,American Medical Association (AMA),22570,FALSE,0
13,American Geophysical Union (AGU),22336,TRUE,0.623
278,Mary Ann Liebert Inc,22117,TRUE,0
34829,Instituto Multiprofissional de Ensino,21876,FALSE,0
28402,VDI Verlag GmbH,21457,FALSE,0
221,American Association for the Advancement of Science (AAAS),21280,TRUE,0.075
17106,The Russian Academy of Sciences,21179,FALSE,0
1643,Association for Computational Linguistics (ACL),20896,FALSE,0
