id,primary_name,count_current_type,deposits_funders_current,funders_current_type
297,Springer Science and Business Media LLC,684225,TRUE,0.005454346158062041
301,Informa UK Limited,396624,TRUE,0
1121,JSTOR,248117,FALSE,0
374,Walter de Gruyter GmbH,228191,TRUE,0.001682800811600808
78,Elsevier BV,122294,TRUE,0.01645215627913062
286,Oxford University Press (OUP),92689,TRUE,0.005804356504008027
3821,Nomos Verlag,69310,TRUE,1.00995527340932e-4
56,Cambridge University Press (CUP),42635,TRUE,0
2918,Edward Elgar Publishing,41351,FALSE,0
2432,IGI Global Scientific Publishing,40420,FALSE,0
1574,Atlantis Press SARL,26597,TRUE,3.759822536376283e-5
165,Bristol University Press,22622,TRUE,0
5471,Transcript Verlag,20430,FALSE,0
7834,United Nations Publications,17469,FALSE,0
2399,OpenEdition,16983,TRUE,0.006771477359712654
140,Emerald,16464,TRUE,0
2273,CAIRN.INFO,14076,FALSE,0
219,World Scientific Pub Co Pte Ltd,14007,TRUE,0
7437,IOS Press,11572,FALSE,0
6055,Verlag C.H.Beck GmbH & Co. KG,11030,FALSE,0
11875,Even3,10894,FALSE,0
4230,Manchester University Press,10864,FALSE,0
3774,IntechOpen,10517,FALSE,0
9818,Atena Editora Edição de Livros Ltda,9102,FALSE,0
408,University of California Press,8373,TRUE,0
5164,Yale University Press,7876,FALSE,0
4359,Columbia University Press,7106,FALSE,0
194,Georg Thieme Verlag KG,7049,TRUE,0
281,MIT Press,6918,TRUE,0
965,Bentham Science Publishers Ltd.,6895,TRUE,0
23880,Academician Publishing,6843,TRUE,0
4694,Sciencedomain International,6326,FALSE,0
7597,Brepols Publishers NV,5461,FALSE,0
34671,Seven Events,5251,FALSE,0
73,Duke University Press,5185,TRUE,0
1696,University of Toronto Press Inc. (UTPress),5152,TRUE,0
24862,Editora Cientifica Digital,5020,FALSE,0
7832,NYU Press,4906,FALSE,0
38456,Editora Pasteur,4720,FALSE,0
51013,Bidge Yayınları,4706,FALSE,0
179,SAGE Publications,4535,TRUE,0
27363,AYA Editora,4439,FALSE,0
4802,Verlag Dr. Otto Schmidt,4095,FALSE,0
19460,Haufe-Lexware GmbH and Co. KG,4068,FALSE,0
1931,Edinburgh University Press,3970,FALSE,0
250,EDP Sciences,3938,TRUE,0
21860,Editora Poisson,3866,FALSE,0
20809,Rutgers University Press,3758,FALSE,0
1697,Carl Hanser Verlag,3741,FALSE,0
28402,VDI Verlag GmbH,3728,FALSE,0
1757,John Benjamins Publishing Company,3575,TRUE,0
37787,Özgür Yayınları,3418,FALSE,0
4434,Cornell University Press,3332,FALSE,0
16537,Pimenta Cultural,3264,FALSE,0
30764,Brazilian Journals,3253,FALSE,0
9289,"Channel View Publications, Ltd.",3211,FALSE,0
4759,University of Pennsylvania Press,3064,FALSE,0
2652,Harvard University Press,2989,FALSE,0
36593,Frank & Timme GmbH,2910,FALSE,0
3306,Turkiye Klinikleri,2831,FALSE,0
292,Royal Society of Chemistry (RSC),2815,TRUE,0.004618117229129663
16613,Realize Eventos Cientificos e Editora LTDA,2774,FALSE,0
37380,Selfypage Developers pvt ltd,2720,FALSE,0
793,Springer Publishing Company,2662,FALSE,0
28327,Arco Editores,2654,FALSE,0
11982,Publishing House Baltija Publishing,2627,FALSE,0
242,CABI Publishing,2607,TRUE,0
417,American Academy of Pediatrics (AAP),2550,FALSE,0
3287,The Pennsylvania State University Press,2522,TRUE,0
47725,Hatje Cantz Verlag,2444,FALSE,0
266,IOP Publishing,2305,TRUE,0
16987,Vervuert Verlag oHG,2259,FALSE,0
4442,University of Texas Press,2210,FALSE,0
4923,Open Book Publishers,2210,TRUE,0.1764705882352941
