id,primary_name,count_current_type,deposits_funders_current,funders_current_type
78,Elsevier BV,2633677,TRUE,0.3894312020798298
297,Springer Science and Business Media LLC,1254830,TRUE,0.3968489755584422
311,Wiley,815010,TRUE,0.3568532901436792
1968,MDPI AG,671620,TRUE,0.4887778803490069
301,Informa UK Limited,459777,TRUE,0.3406346989953825
286,Oxford University Press (OUP),262923,TRUE,0.3442985208597194
263,Institute of Electrical and Electronics Engineers (IEEE),252887,TRUE,0.6897626212498073
1965,Frontiers Media SA,252282,TRUE,0.3904083525578519
266,IOP Publishing,243814,TRUE,0.1605937312869647
179,SAGE Publications,235832,TRUE,0.2767096916448998
276,Ovid Technologies (Wolters Kluwer Health),231542,TRUE,0.02633647459208265
316,American Chemical Society (ACS),194881,TRUE,0.8236462251322602
292,Royal Society of Chemistry (RSC),125547,TRUE,0.7879758178212144
98,Hindawi Limited,104696,TRUE,0.6009971727668679
9060,Egypts Presidential Specialized Council for Education and Scientific Research,102580,FALSE,0
56,Cambridge University Press (CUP),93872,TRUE,0.05600178967104142
242,CABI Publishing,85941,FALSE,0
374,Walter de Gruyter GmbH,81542,TRUE,0.03087979200902602
239,BMJ,72490,TRUE,0.3002759001241551
194,Georg Thieme Verlag KG,66489,TRUE,0.07676457759930214
16,American Physical Society (APS),63221,TRUE,0.8997801363470999
340,Public Library of Science (PLoS),60124,TRUE,0.6506885769409886
2581,Medknow,58834,TRUE,3.399394907706428e-4
140,Emerald,56199,TRUE,0.001637039804978736
530,FapUNIFESP (SciELO),54905,TRUE,6.738912667334487e-4
250,EDP Sciences,53873,TRUE,0.06643402075251054
378,Inderscience Publishers,49267,FALSE,0
2273,CAIRN,48279,FALSE,0
147,Project Muse,47092,FALSE,0
137,Pleiades Publishing Ltd,43795,TRUE,1.59835597670967e-4
317,AIP Publishing,42279,TRUE,0.7407933016391116
2399,OpenEdition,40634,TRUE,6.398582467884038e-4
1086,American Association for Cancer Research (AACR),31633,TRUE,0.1871147219675655
965,Bentham Science Publishers Ltd.,31054,TRUE,0.2454756231081342
219,World Scientific Pub Co Pte Ltd,29510,TRUE,0.3990172822771942
278,Mary Ann Liebert Inc,29012,TRUE,6.893699158968703e-4
17106,The Russian Academy of Sciences,28983,TRUE,6.900596901631991e-5
285,Optica Publishing Group,28340,TRUE,0.8400494001411433
4694,Sciencedomain International,25956,FALSE,0
4492,"Cureus, Inc.",25658,FALSE,0
19099,"Research, Society and Development",25321,FALSE,0
233,American Society of Clinical Oncology (ASCO),24787,TRUE,0.7858554887642716
8611,AME Publishing Company,24555,TRUE,4.886988393402566e-4
4945,Hans Publishers,24449,FALSE,0
13,American Geophysical Union (AGU),24383,TRUE,0.6166591477668868
15,American Psychological Association (APA),24189,TRUE,0.3636363636363636
77,The Electrochemical Society,24062,TRUE,0.1669021693957277
17914,Publishing House Helvetica (Publications),23624,FALSE,0
10,American Medical Association (AMA),23317,FALSE,0
2751,"Scientific Research Publishing, Inc.",23116,FALSE,0
50,Brill,21323,TRUE,0.0183370069877597
234,American Society of Hematology,20631,FALSE,0
5130,Mark Allen Group,20290,TRUE,8.871365204534253e-4
28402,VDI Verlag GmbH,20011,FALSE,0
7437,IOS Press,19962,TRUE,9.518084360284541e-4
221,American Association for the Advancement of Science (AAAS),19870,TRUE,0.3181177654755913
235,American Society for Microbiology,19477,TRUE,0.7605894131539765
127,S. Karger AG,18989,FALSE,0
4035,Diva Enterprises Private Limited,18024,FALSE,0
3145,Copernicus GmbH,17954,TRUE,0.4309903085663362
30764,South Florida Publishing LLC,17616,FALSE,0
265,Institution of Engineering and Technology (IET),15961,TRUE,0.3432115782219159
320,Association for Computing Machinery (ACM),15785,TRUE,0.4396579030725372
2208,American Astronomical Society,15745,TRUE,0.5312162591298825
200,University of Chicago Press,15505,TRUE,0.002966784908094163
30,American Society of Civil Engineers (ASCE),14835,FALSE,0
7570,Medip Academy,14356,FALSE,0
27842,"Chongqing VIP Information Co.,Ltd.",13128,FALSE,0
2321,American Institute of Mathematical Sciences (AIMS),12840,FALSE,0
3433,Academy of Management,12715,FALSE,0
4802,Verlag Dr. Otto Schmidt,12601,FALSE,0
1010,JMIR Publications Inc.,12540,TRUE,0.00127591706539075
7770,Knowledge E DMCC,12392,FALSE,0
341,Proceedings of the National Academy of Sciences,12197,TRUE,0.6955808805443962
28750,CMV Verlag,12116,FALSE,0
124,Japan Society of Mechanical Engineers,11971,FALSE,0
416,Bioscientifica,11901,FALSE,0
2457,"Trans Tech Publications, Ltd.",11692,FALSE,0
9476,International Journal for Research in Applied Science and Engineering Technology (IJRASET),11590,FALSE,0
2895,African Journals Online (AJOL),11365,FALSE,0
2249,Spandidos Publications,11103,TRUE,5.403944879762226e-4
22708,Institute of Medico-legal Publications Private Limited,11063,FALSE,0
33,ASME International,11019,TRUE,0.3934113803430438
4194,Consortium Erudit,10991,FALSE,0
7284,ECO-Vector LLC,10701,TRUE,9.344921035417251e-5
80,The Endocrine Society,10412,TRUE,0.2567230119093354
4913,Magnolia Press,10276,FALSE,0
17149,Edizioni Minerva Medica,9927,FALSE,0
4911,Science Publishing Group,9895,FALSE,0
11780,ASOS Yayinevi,9848,FALSE,0
9531,AkiNik Publications,9781,FALSE,0
20063,Brazilian Journal of Development,9765,FALSE,0
2432,IGI Global,9725,FALSE,0
2060,Baishideng Publishing Group Inc.,9708,FALSE,0
21590,Blue Eyes Intelligence Engineering and Sciences Engineering and Sciences Publication - BEIESP,9636,FALSE,0
1670,Nepal Journals Online (JOL),9624,FALSE,0
17807,"Computers, Materials and Continua (Tech Science Press)",9482,FALSE,0
1627,Allerton Press,9296,TRUE,1.075731497418244e-4
9296,IP Innovative Publication Pvt Ltd,9294,TRUE,0.002044329675059178
2099,Shanghai Institute of Optics and Fine Mechanics,9239,FALSE,0
175,The Royal Society,9035,TRUE,0.7597122302158273
3964,Centre for Evaluation in Education and Science (CEON/CEES),9012,TRUE,0.1014203284509543
30896,Universidad Tecnica de Manabi,8962,FALSE,0
3407,ScopeMed,8883,FALSE,0
4873,"Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)",8822,TRUE,0.02357742008614827
23359,Omniscient Pte Ltd,8676,FALSE,0
9382,Association for the Advancement of Artificial Intelligence (AAAI),8586,FALSE,0
4858,Institute of Advanced Engineering and Science,8473,FALSE,0
1167,American Diabetes Association,8461,TRUE,0.09916085569081669
30674,Wissenschaftliche Verlagsgesellschaft mbH,8418,TRUE,0
22072,SASPR Edu International Pvt. Ltd,8369,FALSE,0
2258,Pensoft Publishers,8294,TRUE,0.1587894863756933
2560,F1000 Research Ltd,8173,TRUE,0.6547167502752967
2516,SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),8113,FALSE,0
2811,Galenos Yayinevi,8011,FALSE,0
170,Royal College of Psychiatrists,7992,TRUE,0.03153153153153153
21849,World Wide Journals,7974,FALSE,0
17074,SynthesisHub Advance Scientific Research,7968,FALSE,0
3821,Nomos Verlag,7852,TRUE,0
17,American Scientific Publishers,7782,FALSE,0
1078,National Library of Serbia,7769,TRUE,0.1217659930492985
7024,"Euroasian Scientific and Industrial Chamber, Ltd.",7727,FALSE,0
1861,Bangladesh Journals Online (JOL),7544,TRUE,2.651113467656416e-4
4281,"International Institute for Science, Technology and Education",7450,FALSE,0
3979,"EMH Swiss Medical Publishers, Ltd.",7432,FALSE,0
3061,Termedia Sp. z.o.o.,7391,FALSE,0
5716,Institute of Research and Community Services Diponegoro University (LPPM UNDIP),7174,TRUE,0.08544744912182883
8420,Universitas Airlangga,7167,FALSE,0
14667,Universitas Pahlawan Tuanku Tambusai,7141,FALSE,0
231,Acoustical Society of America (ASA),7137,TRUE,0.2288076222502452
4443,PeerJ,7120,TRUE,0.7853932584269663
6743,Media Sphere Publishing Group,7062,FALSE,0
8426,Excellent Publishers,7057,FALSE,0
24,American Physiological Society,7023,TRUE,0.8309839100099673
16470,Case Journals,6958,FALSE,0
67,CSIRO Publishing,6953,FALSE,0
73,Duke University Press,6872,TRUE,0.002910360884749709
3111,AVES YAYINCILIK A.Ş.,6848,FALSE,0
2914,Jaypee Brothers Medical Publishing,6771,FALSE,0
7729,"Private Enterprise, Vladislav Ivanov",6764,FALSE,0
155,Canadian Science Publishing,6737,TRUE,0.01365592993914205
3689,Index Copernicus,6712,FALSE,0
9467,Universidad Nacional Autonoma de Mexico,6569,FALSE,0
3169,Universidad Complutense de Madrid (UCM),6529,FALSE,0
