id,primary_name,count_current_type,deposits_funders_current,funders_current_type
78,Elsevier BV,2547720,TRUE,0.329458103716264
297,Springer Science and Business Media LLC,1227779,TRUE,0.4091428506270265
1968,MDPI AG,718895,TRUE,0.6490711439083594
311,Wiley,707960,TRUE,0.3703330696649528
301,Informa UK Limited,381279,TRUE,0.3982883924894893
1965,Frontiers Media SA,262823,TRUE,0.2979723996758275
263,Institute of Electrical and Electronics Engineers (IEEE),252207,TRUE,0.6998893765835207
286,Oxford University Press (OUP),245419,TRUE,0.3311031338241945
276,Ovid Technologies (Wolters Kluwer Health),216085,TRUE,0.01660920471110905
179,SAGE Publications,201117,TRUE,0.3004519757156282
316,American Chemical Society (ACS),188169,TRUE,0.8429550032151949
266,IOP Publishing,123800,TRUE,0.2853150242326333
9060,Egyptian Knowledge Bank,112506,TRUE,6.221890388068192e-5
292,Royal Society of Chemistry (RSC),111631,TRUE,0.7851851188289991
374,Walter de Gruyter GmbH,73228,TRUE,0.08952859561916207
56,Cambridge University Press (CUP),72942,TRUE,0.1074552384085986
2581,Medknow,63791,TRUE,3.448762364596887e-4
98,Hindawi Limited,62770,TRUE,0.554564282300462
16,American Physical Society (APS),54610,TRUE,0.903772202893243
194,Georg Thieme Verlag KG,53918,TRUE,0.07604139619422084
340,Public Library of Science (PLoS),53662,TRUE,0.6722634266333718
2273,CAIRN,53431,FALSE,0
239,BMJ,52637,TRUE,0.3781940460132606
250,EDP Sciences,50188,TRUE,0.0926117797082968
140,Emerald,50079,TRUE,3.394636474370495e-4
530,FapUNIFESP (SciELO),48656,FALSE,0
4945,Hans Publishers,43994,FALSE,0
30764,South Florida Publishing LLC,43372,FALSE,0
317,AIP Publishing,41011,TRUE,0.7618443832142596
137,Pleiades Publishing Ltd,40948,FALSE,0
378,Inderscience Publishers,40648,FALSE,0
17914,Publishing House Helvetica (Publications),40141,FALSE,0
147,Project MUSE,39694,TRUE,1.511563460472616e-4
2399,OpenEdition,35999,TRUE,8.611350315286536e-4
1086,American Association for Cancer Research (AACR),35690,TRUE,0.1202577752871953
23359,Omniscient Pte Ltd,29511,FALSE,0
219,World Scientific Pub Co Pte Ltd,27253,TRUE,0.4396213260925403
233,American Society of Clinical Oncology (ASCO),26644,TRUE,0.7993169193814743
965,Bentham Science Publishers Ltd.,26222,TRUE,0.2340782549004653
4694,Sciencedomain International,25684,FALSE,0
285,Optica Publishing Group,24416,TRUE,0.8518184796854522
278,Mary Ann Liebert Inc,24302,FALSE,0
17106,The Russian Academy of Sciences,23000,FALSE,0
15,American Psychological Association (APA),21498,TRUE,0.3823146339194344
32412,Darcy & Roy Press Co. Ltd.,21206,FALSE,0
10,American Medical Association (AMA),20980,FALSE,0
2751,"Scientific Research Publishing, Inc.",20448,FALSE,0
13,American Geophysical Union (AGU),20007,TRUE,0.5943919628130154
50,Brill,18539,TRUE,0.04784508333782836
234,American Society of Hematology,18472,FALSE,0
77,The Electrochemical Society,17502,TRUE,0.178208204776597
7437,IOS Press,17427,FALSE,0
235,American Society for Microbiology,17395,TRUE,0.7898821500431158
320,Association for Computing Machinery (ACM),16579,TRUE,0.4619699620001206
8611,AME Publishing Company,16329,FALSE,0
28402,VDI Verlag GmbH,15422,FALSE,0
5130,Mark Allen Group,15345,FALSE,0
221,American Association for the Advancement of Science (AAAS),15133,TRUE,0.07037599947135399
