id,primary_name,count_current_type,deposits_funders_current,funders_current_type
297,Springer Science and Business Media LLC,805808,TRUE,0.005105434545201835
301,Informa UK Limited,439447,TRUE,0
286,Oxford University Press (OUP),369264,TRUE,8.747129425018415e-4
1121,JSTOR,350946,FALSE,0
374,Walter de Gruyter GmbH,281004,TRUE,6.298842721100056e-4
78,Elsevier BV,140200,TRUE,0.01303851640513552
3821,Nomos Verlag,90631,TRUE,7.723626573688914e-5
56,Cambridge University Press (CUP),50199,TRUE,0
2918,Edward Elgar Publishing,42536,FALSE,0
2432,IGI Global,40609,FALSE,0
1574,Atlantis Press SARL,34488,TRUE,0.005799118533982835
165,Bristol University Press,26655,TRUE,0
5471,Transcript Verlag,23995,FALSE,0
7834,United Nations Publications,21758,FALSE,0
2399,OpenEdition,20184,TRUE,0.008422512881490289
219,World Scientific Pub Co Pte Ltd,16864,TRUE,0
2273,CAIRN.INFO,16140,FALSE,0
140,Emerald,15389,TRUE,0
6055,Verlag C.H.Beck oHG,14744,FALSE,0
3774,IntechOpen,14322,FALSE,0
11875,Even3,13482,FALSE,0
9818,Atena Editora Edição de Livros Ltda,12591,FALSE,0
7437,IOS Press,12558,TRUE,0
4230,Manchester University Press,11456,FALSE,0
408,University of California Press,9772,TRUE,0
4694,Sciencedomain International,9298,FALSE,0
5164,Yale University Press,8744,FALSE,0
194,Georg Thieme Verlag KG,8285,TRUE,0
281,MIT Press,8274,TRUE,0
4359,Columbia University Press,7848,FALSE,0
965,Bentham Science Publishers Ltd.,7532,TRUE,0
37380,Selfypage Developers pvt ltd,6694,FALSE,0
24862,Editora Cientifica Digital,6648,FALSE,0
19460,Haufe-Lexware GmbH and Co. KG,6365,FALSE,0
73,Duke University Press,6246,TRUE,0
7832,NYU Press,6183,FALSE,0
34671,Seven Events,6005,FALSE,0
20809,Rutgers University Press,5723,FALSE,0
7597,Brepols Publishers NV,5623,FALSE,0
250,EDP Sciences,5248,TRUE,0
2984,Bloomsbury Academic,5212,FALSE,0
1696,University of Toronto Press Inc. (UTPress),5176,FALSE,0
38456,Editora Pasteur,4915,FALSE,0
27363,AYA Editora,4866,FALSE,0
4434,Cornell University Press,4827,FALSE,0
179,SAGE Publications,4808,TRUE,0
1931,Edinburgh University Press,4780,FALSE,0
1697,Carl Hanser Verlag,4776,FALSE,0
1757,John Benjamins Publishing Company,4378,TRUE,0
4802,Verlag Dr. Otto Schmidt,4209,FALSE,0
21860,Editora Poisson,3940,FALSE,0
16537,Pimenta Cultural,3733,FALSE,0
28402,VDI Verlag GmbH,3686,FALSE,0
37787,Özgür Yayınları,3679,FALSE,0
292,Royal Society of Chemistry (RSC),3469,TRUE,8.648025367541078e-4
793,Springer Publishing Company,3302,FALSE,0
3287,The Pennsylvania State University Press,3275,TRUE,0
266,IOP Publishing,3170,TRUE,0
12323,World Trade Organization,3167,FALSE,0
9289,"Channel View Publications, Ltd.",3131,FALSE,0
4759,University of Pennsylvania Press,3123,FALSE,0
11982,Publishing House Baltija Publishing,2967,FALSE,0
28043,Editora Dialetica,2948,FALSE,0
2652,Harvard University Press,2936,FALSE,0
417,American Academy of Pediatrics (AAP),2933,FALSE,0
27115,Editora e-Publicar,2830,FALSE,0
23658,Editora Conhecimento Livre,2826,FALSE,0
242,CABI Publishing,2792,TRUE,0
29384,Editora Amplla,2747,FALSE,0
28327,Arco Editores,2648,FALSE,0
36593,Frank & Timme GmbH,2629,FALSE,0
16613,Realize Eventos Cientificos e Editora LTDA,2560,FALSE,0
12270,Psychosozial-Verlag GmbH and Co. KG,2518,FALSE,0
23025,Editora Inovar,2488,FALSE,0
51013,Bidge Yayınları,2457,FALSE,0
4923,Open Book Publishers,2420,TRUE,0.1859504132231405
4442,University of Texas Press,2414,FALSE,0
7806,"Faculty of Philology, University of Belgrade",2392,TRUE,0.01421404682274247
16987,Vervuert Verlag oHG,2373,FALSE,0
5425,University Press of Mississippi,2320,FALSE,0
15,American Psychological Association (APA),2260,TRUE,0.03805309734513274
30764,Brazilian Journals,2232,FALSE,0
358,Intellect,2111,TRUE,0
16894,Gorgias Press LLC,2054,FALSE,0
6036,RWS Verlag GmbH,2013,FALSE,0
26411,ICSP - New Science,2006,FALSE,0
30674,Wissenschaftliche Verlagsgesellschaft mbH,1983,TRUE,0
3673,University of Illinois Press,1925,FALSE,0
23521,Erich Schmidt Verlag GmbH & Co. KG,1872,FALSE,0
47725,Hatje Cantz Verlag,1863,FALSE,0
49661,Sociedad Española de Farmacia Hospitalaria,1809,FALSE,0
22549,Fundacao Fenix,1804,FALSE,0
21000,Verlag Julius Klinkhardt GmbH & Co. KG,1778,FALSE,0
265,Institution of Engineering and Technology (IET),1754,TRUE,0
2049,Schlager Group,1750,FALSE,0
5556,Michigan State University Press,1750,FALSE,0
351,Society for Industrial & Applied Mathematics (SIAM),1685,TRUE,0
26354,Rfb Editora,1668,FALSE,0
39342,University of British Columbia Press,1639,FALSE,0
530,FapUNIFESP (SciELO),1630,TRUE,0
21822,Firenze University Press,1610,TRUE,0
12144,Edizioni Ca Foscari,1569,FALSE,0
26693,Editora Omnis Scientia,1551,FALSE,0
49821,"Editorial Colex, S. L.",1545,FALSE,0
10443,Editora CRV,1510,FALSE,0
3380,Fordham University Press,1500,FALSE,0
38378,"Dykinson, S.L.",1352,FALSE,0
2165,Liverpool University Press,1275,TRUE,0
4211,University of Warsaw,1245,TRUE,0
200,University of Chicago Press,1242,TRUE,0
9495,British Small Animal Veterinary Association,1220,FALSE,0
38192,All Sciences Proceedings,1196,FALSE,0
26283,Invepy y Asociados S.C.,1195,FALSE,0
26840,V & V Editora,1185,FALSE,0
2101,Duncker & Humblot GmbH,1139,FALSE,0
112,ISEAS - Yusof Ishak Institute,1134,FALSE,0
894,American Society of Health-System Pharmacists,1132,FALSE,0
5302,Harrassowitz Publishing House,1128,FALSE,0
3111,AVES YAYINCILIK A.Ş.,1121,FALSE,0
8044,Uniwersytet Lodzki (University of Lodz),1116,TRUE,0
14,American Mathematical Society (AMS),1110,TRUE,0
8939,ISTE Group,1103,FALSE,0
3948,GN1 Sistemas e Publicacoes Ltd.,1079,FALSE,0
37923,Editora Academic,1076,FALSE,0
3749,University Press of Florida,1065,FALSE,0
38069,Instituto Quero Saber,1061,FALSE,0
4815,DETAIL Architecture GmbH,1014,FALSE,0
23908,Université Bordeaux Montaigne,1008,FALSE,0
11192,Istanbul University,993,TRUE,0
9752,ANU Press,982,FALSE,0
5084,Ksiegarnia Akademicka Sp. z.o.o.,954,TRUE,0
47940,Astra Ediciones,951,FALSE,0
316,American Chemical Society (ACS),915,TRUE,0
22058,NORDEX Nonprofit Kft,913,FALSE,0
23781,Editora Artemis,902,FALSE,0
2363,The Research Center of the Slovenian Academy of Sciences and Arts (ZRC SAZU),894,FALSE,0
8053,University of Maribor,883,FALSE,0
3102,University of North Carolina Press (publisher),882,TRUE,0
51392,Deep Science Publishing,880,FALSE,0
32105,Agron Food Academy,857,FALSE,0
9747,A. M. Gorky Institute of World Literature of the Russian Academy of Sciences,851,FALSE,0
