id,primary_name,count_current_type,deposits_funders_current,funders_current_type
297,Springer Science and Business Media LLC,542300,TRUE,0.005032269961276046
301,Informa UK Limited,276340,TRUE,0
1121,JSTOR,220359,FALSE,0
374,Walter de Gruyter GmbH,164665,TRUE,0
78,Elsevier BV,97480,TRUE,0.01523389413212967
2984,Bloomsbury Academic,56164,FALSE,0
286,Oxford University Press (OUP),45158,TRUE,0
56,Cambridge University Press (CUP),43180,TRUE,0
3821,Nomos Verlag,42756,TRUE,0
2432,IGI Global,25432,FALSE,0
9818,Atena Editora,20003,FALSE,0
5471,Transcript Verlag,17612,FALSE,0
50,Brill,15652,TRUE,0
7834,United Nations Publications,15219,FALSE,0
2918,Edward Elgar Publishing,14184,FALSE,0
16089,Brill Deutschland GmbH,13933,TRUE,0
219,World Scientific Pub Co Pte Ltd,12547,TRUE,0
3774,IntechOpen,12119,FALSE,0
6055,Verlag C.H.Beck oHG,11964,FALSE,0
2399,OpenEdition,11285,TRUE,0.006734603455914931
7832,NYU Press,11096,FALSE,0
140,Emerald,9979,TRUE,0
2273,CAIRN,8548,FALSE,0
4694,Sciencedomain International,8250,FALSE,0
194,Georg Thieme Verlag KG,8134,TRUE,0
5164,Yale University Press,7231,FALSE,0
165,Bristol University Press,6782,TRUE,0
408,University of California Press,6751,TRUE,0
11875,Even3,6535,FALSE,0
24862,Editora Cientifica Digital,6288,FALSE,0
281,MIT Press,6101,TRUE,0
4230,Manchester University Press,6048,FALSE,0
4359,Columbia University Press,5714,FALSE,0
20809,Rutgers University Press,5579,FALSE,0
7437,IOS Press,5216,FALSE,0
1696,University of Toronto Press Inc. (UTPress),5189,FALSE,0
1963,Organisation for Economic Co-Operation and Development (OECD),4967,FALSE,0
73,Duke University Press,4644,FALSE,0
1697,Carl Hanser Verlag,4355,FALSE,0
965,Bentham Science Publishers Ltd.,3842,TRUE,0
7597,Brepols Publishers NV,3536,TRUE,0
793,Springer Publishing Company,3258,FALSE,0
21860,Editora Poisson,3248,FALSE,0
19460,Haufe-Lexware GmbH and Co. KG,3226,FALSE,0
2652,Harvard University Press,3196,FALSE,0
